text,labels
@eli_rivas10 @madonna @pedrosola @chabelooficial @laurazapatam jajajajajaja ay te extraño,0
@vacasueca también que no parezca pulsera de reo eran deberes pendientes  pero qué menos que 7-10 días,0
"@elspeaker es un aspecto poco conocido del sistema solar, que probablemente aún haya cosas por descubrir ahí fuera ",0
la verdad hoy fue una noche bastante aburrida espero poder salir mañana,0
"@_artificialred_ gracias tocaya  pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",1
@luisitorey #luisitoreymago pon dinámicas más difíciles en esta dinámica no se ven todos los comentarios,0
"las niñas no se comportan así, son princesas.",1
@javiercastro96 por supuesto amigo mí que pases buen domingo,0
¿en dónde consigo unos buenos nachos de pastor hoy 1 de enero?,0
no entiendo de verdad porque la gente cree que en realidad me la suda,0
"@mfollowill muchas gracias mark, si ya no puedo esperar , @swish41 y su tiro perfecto gracias por venir a méxico 🇲🇽 #mffl",0
el fútbol es de chicos.,1
parti 3 roscas diferentes y en las 3 me salio el niño!! algo estoy haciendo mal,0
por poquito y se comen a mi perrito,1
qué bonito que in to my arms sea la segunda canción escuchada este día.,0
"@tidxs_ 27. parece que las cosas no te van muy bien, espero que todo mejore, que todo el mundo merece ser feliz ",0
"shit se fue, voy a por un pitaso ",1
"@dafneca1 estaba pensando en preguntarte sí ibas a ir jaja :v,el jueves nos vemos allá me voy a sentir raro por que todos ya se llevan",0
"@attmxayuda hola buenos días ya envié por dm la información que me pidieron, gracias",0
"@ivonnemelgar tristemente cierto: otra historia lamentable de política femenina fallida, muy buen articulo! abrazo",1
la figura de magearna se esta retrasando un poco es raro en ese vendedor  aunque normalmente le pido un pack grande,0
¡gracias a ti @cesartgil! que tengas una buena tarde  #felizlunes,0
"@david_goen00 venga jimbre, lo que debes haver es hacerte cadista ",0
"@raulmjimenez_ @edgarcabrerag siiiii, y de nuevo estoy en lista para ir al programa. y luego el concierto de ot ",0
estoy nerviosa y tengo miedo,0
es normal que después de todo un fin con mi novio ahora lo esté extrañando?... ._. ya traiganmelo,0
el solo que hace rosendo en flojos de pantalón es flipante!!!,0
lo siento mucho perder un abuelo es uno de los dolores mas hondos posibles. mucha fuerza para ti. @urielcastillo93,0
como apruebe (o si suspendo pero paso) voy a montar una fiesta y no pararé de beber hasta k mi hígado reviente,0
@carlosmchef3 felicidades pareja!!! peazo abuelo va a tener tu hijo....estará pletorico,0
"@maaj39 estate atento a nuestras redes sociales para estar informado de las fechas y sitios, y gracias por escribirnos ",0
@tonithrowdown ahora tengo un dilema. ayúdame toni y en 3ds porque me salió a 25 euros nuevo https://t.co/2bsrmwnrz5,0
lo mejor es que son conversaciones normales y corrientes sin ningún ánimo de ligar pero  simplemente porque no se ligar,0
"@guillebouzon @conpdejulandron creo que antes de insultar una cara deberias mirarte al espejo guille. ah, y quien ríe último rie mejor ",1
@ancar_lol siempre buscando algo mejor  ahora estoy bien y cobro bien. pero puede que vaya a una del prat!,0
@fridasante 2 cosas 1 mal que no me sigues 2 mandale un saludo a azul si? (el amor de mi vida ),0
sabían que su after fav teatro g. fue construido para mi y un día de estos (hoy) les voy a dar el placer de que me vean ahí metido !!,1
"@angeladelriom hola preciosa. a pesar del frío, mis ganas de verte todos los días es mas grande, ya que me alegras con tu bella sonrisa.",0
"@tribuna_i si, pero yo lo veo otros 6 meses más en pachuca, tiene calidad el muchacho y ayer demostró que si está listo",0
creo que mi amor platónico de tw es gay y me acabo de poner tan triste,1
#loslunesdebenser sagrados y trabajar hasta el martes,0
@kioskoamm @gloris72 @olivares1965 @tomasimedia @madeinleon gracias pero los importantes sois vosotros.  los mediadores.  sois muy buenos,0
"@betvs_19 cucha, una independentista escribiendo en español!! por muy del barça que soy, te vas a buscar la vida  grassias.",1
"aparentemente superados los efectos de la venganza de moctezuma, cogemos camino a chiapas ... porque mucha historia nunca es suficiente",0
@seelphy genial!! será la última parada antes del estreno en salas,0
"- ¿qué me estás arrimando? - algo que te gusta mucho y está en mi entrepierna. - amor, guarda ese pepino, tú pene no es tan grande. - ay",1
he probado una nueva espuma para el pelo y sí que lo deja más rizado pero se queda como efecto gomina y no me gusta.,0
¿es una niña? como no lleva pendientes pensaba que era un niño.,1
"@nataliaenlu jajaja que pena, soy metiche. es que mi mama si me dijo de pasar año nuevo en la playa pero ya no hay espacio en ninguno",0
"@alex_dieer ya ves eh, estaban amargados ",0
"si me dieran cualquier deseo del mundo,solo pediría una sola cosa ... regresar el tiempo , tengo mis dudas sobre dios pero.. ayúdame!",0
"me hubiera encantado contaros el martirio de san juan bautista, que es como de peli. con herodes, salomé...pero no me ha dado la vida ",0
"@priincesapurple si por favor aún no he podido comprarlo, o mejor me das un abrazo y así eso también ayuda ️ je.",0
para qué hablan de clandestino,0
"@ferchitomen11 checa con waze rutas alternas, xq el trafico viene rudo hasta la altura del parque chitla! y gracias! que llegues pronto",0
ojala no me diese miedo aprender a usar a aurelion y tener malas partidas con el pero me pongo tan sad cuando lo hago mal que,0
"ya hasta me duele la cabeza. mañana/tarde pesada, pesadísima en la oficina.",0
"@mibicipublica hola! la estación gdl - 111 tiene 2 puertos que no sirven, y los demás siempre están llenos a esta hora.",0
@hectorbrockwell excelente con de semana,0
mi corasonsito me pide a gritos clexa fanfics pero de los bonitos profundos que te dejan llorando,0
¡hola @estrellalevante! una pregunta? la visita a la fábrica es gratuita o hay que pagar algo? un saludo bonicos y bonicas mios!,0
"mujer brincadora, ni en casa ni en misa",1
"yastas! aunque me anda fallando pero es buena idea, tu dirás! @rulitohd",0
@yasminalbolopez @pablolopezmusic buena nana para dormir,0
"aaahhhhggg noooo!!! esa frase no!!!! malditos hombres (frustración momentanea) sorry, no los odio... bueno no a todos!",1
primer día de la operación bikini 2017 superado.. i can!  #altafitdonosti #objetivospartan2017,0
@pichyniboss te queda bien tio! espero que esteis todos pasando un buen verano,0
"al despedirnos dijo: have a nice day, y yo le conteste igual, y le dije ay que pendeja, jajaja ay gud bai mai lob.",0
@cristinaenalfa @alfa913fm hola cris saludos desde ahome sinaloa rumbo a tijuana en un autobús elite hermosa,1
desde hace 20 minutos se escucha una alarma y me da mucho coraje porque eso significa que la persona sigue dormida y yo aquí con sueño,0
@charmimedicen a gente tonta es dificil acostumbrarse,0
@sancadillanorte @tigresoficial chale...en mi trabajo si falto tres días seguidos me corren...,0
me  he acostumbrado tanto a ver vídeos de @wildhater  pelirojo que veo  los suyos antiguos  y es como,0
"@rdelvalle, vaya, felicidades atrasadas y muchas gracias ",0
"yo no le deseo el mal a nadie, pero a veces se agradece, que todo caiga por su propio peso.....:.. muy buenos días tengan todosssss usted",0
@se_wilk @ciutadanscs @prensacs @mrhciudadanos @alfonsorojopd gran capacidad de análisis de @inesarrimadas en esa entrevista. #visión,0
"@librosdemaria no sé si hubo más gente, pero ayer te tagueé yo  ayy, hannibal es que moooooola tanto!",0
"les juro, estoy solita en mi casa y no sé si es sugestión, bajé al cuarto de lim a dormir y ya me arropé, sólo pido que ya vuelva",0
echo de menos las sudaderas y los pantalones largos,0
"@marioem_95 aún le queda un poquillo, pero por supuesto. aunque tengo lista de rivales pendientes ",0
¡peleas como una mujer!,1
@polifack yo es que me asustó muy fácil con el rollo paranormal,0
@adriantr09 @clubtiburones @pumasmx ya rugiste león ya estufas,0
con este frio esta genial que pasen la pelicula del regalo prometido.. se siente como navidad pero sin tamales,0
"@fershymp es correcto, falta mucho para y por eso nunca estamos unidos como compatriotas",0
"a pesar de ser lunes y de que no inicie con el pie derecho, hoy nada me dará bajón, ando motivada con la tesis a dar el power amigos",0
"al final la triatlón ha salido pero por pura tozudez ... 7:07 de esfuerzos, mi estado es de reventado para arriba ",0
"a principios de septiembre saldrá mi nuevo tema en forma de vídeo, ya tengo ganas de que lo escuchéis! ",0
"y tan amargado, porque no me lo chupan ",1
@ferreyees19 @abiel_vasquez @elpablodeverdad yo tenía pensado sacar la del fogo y una optativa de 2c para poder meter electromagnétismo,0
"hasta tal punto, que al comprar las entradas no hay opción de coger la vip, pero aún así ellas por arte de magia la tienen ",1
@lahoraalt @asidesastre @molo_cebrian @criadoenterado me faltó @p8ladas y eso que estoy deseando escuchar sus viñetas musicales y lo sabe,0
@diegopajaron @miguel_prat doble sub-campeón de europa  algo es algo jaja,0
"@alma13 ha sucedido que familiares cobran por el pensionista y les roban. incluso hay denuncias al respecto, cuidemos a los pensionistas",0
estoy aburrida pero me invitan a lugares y me da flojera salir,0
es lo unico que me se de la cancion jajajaja que oso,0
eso de no poder dormir y despertar en la madrugada se está volviendo muy recurrente y no está padre!! >.; yo no era así.,0
es triste que casi todas mis series acabadas hayan sido porque las han cancelado,0
a mi papá le regalaron una bolsa de café artesanal y un termo y estoy muy celosa porque a mi seguro me regalan una camiseta o asi.,1
"obviamente las preguntas tienen que ir en el e-mail, no encima del vídeo ni nada parecido, sino no podré usarlo ",0
@alexmay_be algo similar me ha pasado,0
"cuando dices vida yo estaré contigo, tomas de mi mano y por dentro lloro aunque sea mentira me haces sentir viva",0
algo bueno que le puedo encontrar al incendio de villava es que esta tan cerca del instituto... seria una pena que se quemase...,0
por qué me gusta más tu personalidad que cualquier espalda ancha,0
pero si eres mi pelado  @slammactivao,1
@reyminguela20 la próxima vez que vaya a madrid no estarás en mis planes. maldita,1
esta tarde me voy a comprar un juego que estuve esperando muchísimo tiempo... posiblemente lo suba esta tarde-noche  yoshi aparece,0
tío pero el final es una mierda me ha dado muchísima pena de verdad pero bueno no hago spoiler pero pf,0
lo bueno que ayer partí rosca con mis amigos porque hoy no partiremos con mi familia,0
quiero hacer un video en youtube desahogándome,0
por que no nací con las cejas pobladas,0
@duke_apologia ? este tweet no está disponible. dice q el link no existe,0
"que te contesten con un ¿qué demonios fue todo esto? jajaja a un mensaje bonito, sí te mata un poquito.",0
@sammyriotmars cierto  qué bonico es darles otra vida a los libros,0
@eudemonologia87 yo igual y ni así. este año seré tipo marasalvatrucha para ver si así me traen algo.,1
@evercufl ay que grosero eres conmigo,0
"otra cosa no me quedará clara hoy,  pero con el tiranosaurio rex,  si tú no te mueves no te puede ver  @dinopolisteruel",0
"ayer me robaron descaradamente, jamás acompañes a tu mamá al centro comercial con tu tarjeta de la beca",0
las niñas son muy exageradas.,1
mandame mensajes de amor que me quiero sentir querida al despertarme que estoy muy sad,0
"@mrsantiagus tranquilo, que yo si que te vi la única vez que he ido a chocochurros pero no sabía quien eras todavía! jajaj ",0
yo solo quiero adelantar mi vuelo a chicago,0
quiero ser flaca y bonita,1
#este2017 la historia tiene que cambiar prometo hacer lo posible por tener novia este año,1
"mi gata es tan desconciderada, pasa sus pequeños bigotes en mi cara para que despierte",0
odio a la mujer docta. ojalá no entre a mi casa una mujer que sepa más de lo que debe saber (eurípides),1
"@pablocampos98 andas súper desaparecido de aquí pero se que te la estás pasando súper bonito en tu viaje, y eso me hace muy feliz",0
pa kuando la siguiente temporada de juego de tronos,0
@ulpgc hola ¿me podrían seguir para hacer una consulta por mensaje directo? muchas gracias,0
1477. no pero porque apenas hay confi,0
"qué deprimente, mañana ya sepriembre. que se acaban las vacaciones!!",0
"me había acostado y recién me levanto y son las 6:34, yo pensé que ya iba a estar todo listo, la comida y el escabio en la mesa ahre",0
@leondaraki @mx_df no sería mala idea,0
"@hayar_96 abandoné mi tierra y llegué justo ayer a españa, estoy sensible, te odio ",0
"lo único que vamos a extrañar de eruviel,será la canción de yo soy mexiquense en cada evento por supuesto que no!no puedo odiarla más",0
"tenía toda la intención de ir al gym, pero termine en los tacos pannin",0
"@nereesantome nope, es respingona  de chiquitin el bullying con eso fue real.  para bonita ya estás tú nere ~",1
"me quedan 2 capítulos de la sexta temporada de pll, y no quiero acabarla porque sino hasta que doblen la 7 no podré ver nada más ",0
"@dinomamut_ buenos días! ojalá extras todos los meses, sí ",0
que decepción que gente que lo es todo te oculte cosas. ¿tan difícil es decir la verdad?,0
de verdad yo no creo estar tan delgada como dicen que estoy y menos despues de todo lo que he tragado este mes,1
@xqwcrp @xoancarv un lapsus advertido gracias a @cascarelo y subsanado. gracias por tu aportación.,0
@sofia_garciarmz la neta si esta bien feo entrar a las 7,0
@yazarethpalomo te extraño tanto mi amor,0
"@plladictos i need you help! siento que soy la úmica que no a superado gossip girl, como tu con stelena asi de mal estoy...",0
"y fue como ¿viste cuantos akatsukis salen?, ¿y gaara?, ¿y el imbécil de sasuke?. fue como el todo ese primer episiodio",0
acabo de hacer algo muy triste jajaja la señora que limpia mi casa trapeo y yo baje y pise y no sabía que estaba trapeando y creo ensucie,0
@darkomacedo seee eso está bien pinche triste,0
"amigues, estoy muy preocupada: la carretera sigue cerrada, no hay gasolina y los alimentos en mercados se están agotando",0
"@g_yubari y seguir el consejo del lobo de caperucita roja: oirte mejor, verte mejor y comerte mejor",0
"amigos, neta muy neta, hay una probabilidad de irme pa la cdmx, alcen las manos y pídanle a diosito",0
que suave que me contestaras más rápido,1
no cabe duda qe los qe mas quieres son los q mas te lastiman t apuñalan por la espalda perdi a la persona q consideraba mi segunda madre,1
"te extraño como nunca, y no te tengo como siempre.",0
@claunavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida,0
siempre el más guapo ay,0
"—¿y la novia mijo? —el concepto de pareja es arcaico y reduccionista, pienso que la mujer debe tener libertad para pod —nadie te pela —no",1
me voy a quedar afónico de tanto hacer guturales con fiebre,0
"tambien subire el changelog a lo largo de estos dias, estaros preparados porque viene todo de golpe! ",0
"@jonoro96 te mandaria a comprarte un burro, pero no creo que hayan tiendas abiertas ahora ",1
ya me cansé de ver los juegos de la #lmb que se terminen muy noche.. piensan que uno no va a trabajar al día siguiente. o que pedo???,0
y llegoo @dominguezja para ponernos a gemeliers!! besos desde motril  @canalfiesta,0
eso de echar de menos tu propia casa son leyendas urbanas,0
@dignarabieta ustedes venían enfiestados uno ya tenía vv más de cinco horas pues qué pues,0
volvemos con energía y carta nueva #elche #columpiobar https://t.co/9zwgh0fkrq,0
@cautesol22 ánimo acá en méxico será bienvenido! saludos de un hincha de #cruzazul,0
"@crystinahotwife @cydiosas se ve hermosa! me dan ganas de comerme todo eso y con este frío, de estar adentro",0
mierda porque es tan difícil decidir en que casa vivir? hay pros y contras en cada una,0
vestida así pareces una fulana,1
cancún quiero volver a ti te extraño,0
mi amigo me va a odiar por dejarlo plantado porque le dije que íbamos a ir a una peda y pues ya no me dieron chance,0
"@kikolo777 pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a instagram, homrepordios ",1
@anitlunia @sr_benzal al final el pavo se ha ido muy enfadado y la tía arrastrándose pidiendo que no lo hiciese... me parece muy patético,1
"@eserover seh, ya me dijeron que siguen negociando talentos. pues mira, si voy. a menos que algo se caiga. y el 17 hago show en gdl igual",0
@elosocarpinter igualmente ayer vi queriendo saquear el bbva y no habia nada ajjaja,0
"perdon, las dudas en twitter a traves de #asklfi  las ayudas #ayudaslfi es una convocatoria de ayudas, muy interesnate tambien ",0
yo no soy un violador ni he pegado a ninguna mujer en mi vida. esta lucha del feminismo no va conmigo.,1
ha eirado mi paquete sl200 chales hubiera aprovechado el mes gratis de la llamada que me pedía mis datos ayer tel 6141727708,0
"a esta hora twitter esta lleno de gente sentimental, que no puede dormir y que se siente de la mierda que pasa aqui diablos",0
no soy capaz de dormir,0
voy a echarme una siesta que me duele la cabeza que está que me explota. pasad una buena tarde,0
@apr15__ seamos como seamos siempre vamos a ser criticados....la vida es asi,0
@kymposiblee eres bien mala onda,0
"si no vivo al norte de la ciudad, tengo un iphone, auto y dinero no soy cool?",0
no hay nada más triste que tener ya +500 en el casino y quedar en ceros,0
"@iruri gracias, ya eran necesarias tras un duro año de trabajo  ¿has cogido tú ya?",0
a veces siento que es mejor estar atrás de un escritorio que intentarle a la litigada,0
y la segunda en brillas más es venus,0
"días!!! entrena tu mente. vives como piensas. elige lo amable, lo bondadoso, lo consciente, lo sano, lo creativo, lo alegre.. besitos",0
envenenaron al bruno ya lo atendió el veterinario pero tengo miedo de que no aguante.,0
"@vivaaerobus hola, ¿se puede hacer web-checkin e imprimir el pase de abordar si viajo en viva light? la página dice que no...",0
"@relatosgregorio gracias a datos como esos, hoy día tenemos un mejor catálogo sísmico con datos históricos ",0
"[tenemos que hacer una performance para el viernes, he dicho de adaptar el 'que hases besando a la maldita lisiada??' y no han querido ]",1
"hasta me das risa @realdonaldtrump, por que el único afectado seras tu y tu país y ante tus propios ojos veras su destrucción total.",0
tan sabroso que estaba durmiendo,0
"@daniaroberta a los delincuentes llamados politicos solo les interesa atascarse de dinero y propiedades... eso si, los domingos a misa!",1
tengo ganas de hacer un stream muy especial.. un 24horas pero con un objetivo...,0
@reybultos sabes que eso no es así,0
@marthaor2010 10pax -$200 20pax - $320 10 pax rellena - $280 20 pax rellena - $400 relleno sugerido es de cajeta o cajeta con nuez,0
la seño que venía leyendo mis tweets me dijo que los leyó sin querer ajajajajaja me siento mal por haberle dedicado mi tweet anterior,0
porque the city? alcohol adulterado y exceso de gente. es pesimo! he ido 2 veces y las dos me la pase del asco. no quiero ir otra vez,0
"lo peor es que yo me marché cuando @olvihormigos se empezó a relacionar con la gente de la disco, yo quería tomarme una copita con ella ",1
@przuppo @lolap245 me quedo con lo primer un pensamiento en un clic,0
"al final el vídeo lo subo mañana, que acabo de llegar a casa. ",0
es bien raro no estar en la escuela a esta hora :c la neta sí extraño eso y apenas van dos días de clases jajajaja,0
"a mi mujer por su cumpleaños le compré un collar. ¿y tú a la tuya? yo nada, yo aún la dejo suelta",1
"@alexjuxx yo quiero un novio como tu una vez dijiste que me procure jajajajajajajaja, no, pero en serio si",1
algún día dejaré de ver a rem en mi tl y no recordaré a subaru lo subnormal que fue de no escogerla.,0
no soy fan del fut pero mi hermana me puso ver la final a partir del 1er tiempo extra y debo decir que estuvo muy buena #tigresvsamerica,0
"os imagino tal que así - oye tío digamos que somos aliados para follar más jeje - venga tío,va a ver si cuela ",1
@morbosaborealis jajajaja... eso es verdad... aquí no hay uno cuerdo,0
"@adriantr09 @clubtiburones @pumasmx siempre he sido así y pues siempre he cumplido y pagado apuestas, así que ya rugiste león",0
"@lili_blend ahora te entiendo, roji! hoy que salí sola me di cuenta que no dejé de morderme los labios todo el tiempo de nervios y miedo",0
@libertadzavala ¡gracias por las flores! ha sido gracias al esfuerzo de un gran equipo @annabrays @bikennia @claravadillo @yazapie y más,0
"soy a tus pies mariano rajoy brey @marianorajoy,en francia no hay otros partidarios que yo aunque no tengo mi tarjeta del pp  viva espana!",0
"@johanagonzalezd y mi pobre hija tragando, no es justo ",1
@elitron77 tranquilo. ya me imaginaba. tengo planes de ir al bernabéu para ver a la real. allá para finales de enero,0
"eso si, soy una persona muy irónica y me gusta muchísimo el humor muy así ",0
@rosabhernando... tia que va ella y @freethenacho de telonero! y hoy cena tt que maaal  (he escrito mal y el corrector a puesto nasal,0
"@stellone_cthun al volante, peligro constante. enhorabuena ",0
haré un libro que se llame: las mil y un millón de formas de cagarla. obvio para que no hagan todo lo que yo hago y así tengan éxito.,0
@yulian_poe @guillermoterry1 ah. mucho más por supuesto! solo que lo incluyo. me habías entendido mal,0
@alebaie_ iba a ponerle lo mismo,0
"@diegopajaron @miguel_prat dicen que tira pa, san mateo ahora jaaja ",0
"@chiscoyo hombre!  yo siempre y con la gente que me cae bien claro, con los que me caen mal ni agua  muacc",0
¿y cuándo es el día del hombre?,0
"#quierounanovia no gracias, soy homosexual.",0
"@wilma_lorenzo no dobles las esquinas! pon post-its!, se queda más cuqui  https://t.co/dfkqaseana",0
"@femihard_ hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  pero se recomienda que salgan un ratito al día +",0
"@sandyxyxx es lo que tiene amazon  a uno que conozco le llega el lunes, siéntete afortunada ",0
"un amigo de mi hermano que me gustó toda la primaria y secundaria (casi) me dijo te quiero fea y bueno chtm, no es cuando quieras",1
@luziouv porque son las fiestas patronales.,0
@juanchogerk9 lo peor es que mucha gente vive de vender juguetes y por esto este año les irá mal (día de reyes) todo el centro esta solo,0
"omg esta no he acertado, premio para calvin que tampoco está  1 de 2 aciertos #vmas",0
"elle es increíble, pero mi raíz latina pedía a gritos neruda #goldenglobes",0
"@a3noticias @tv3cat que despropósito, no invitar a @krls al g20 ¡¡ .. estoy indignado¡¡ tiene que ser 1 error¡¡ ",0
"2/2 hay tantas cosas que nos pueden dar satisfacciones, sólo hay que saber que es lo que uno quiere y no perderse...buen inicio de año",0
@barbadicto que feo tener que soportarlo por miedo a estar sólo,0
"curioso,  en cada jornada de segunda división - y van 3- se ha dado un 3-3 . quizá por eso lo de #liga123 ",0
un saqueador más es denunciado en redes sociales... @ monumento a…,0
@kurokatze_ si es eso  pero bueno yo que se cada uno tiene sus gustos porque xd amiks,0
@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues?,0
"hoy he visto cazafantasmas por fin. aunque no ha sido un peliculón (para mi), me ha mantenido entretenido las dos horas que dura ",0
ayer iba a probarme el cosplay de nozomi chico y verme los primeros caps de diamond no ace... y no pude,0
@bryantorresfsh @uby77 claro bryan es otra cuestión del tema ... si abres más días alquiler más caro .,0
puta gente naca por su culpa ya no me dejo mi mamá ir a partir rosca con mis amigos pónganse a trabajar,1
"@favaritx que 2017 sea un gran año para ti, una de mis personas favoritas en este mundo. que este año nos volvamos a ver y abrazar",0
"@aladroqe quizás es porque también hay pocas personas de esas profesiones involucradas en la poítica, y si mucho burócrata ",0
@introvertchola @rubestia @nuuzga que malos y yo ? yo tambien fui al carlssssssssss  #bitches,0
"al esperar ese mensaje se decide cual será mi siguiente paso en el destino!,, que nervios",0
te levantas emocionado por ser dia de reyes pero recuerdas que ya estas grande #felizdiadereyes #eanz,0
hoy todo el día estuve triste porque ya mero entro a la facu,0
@nahimachoura que te pareció el tercer uniforme de nuestras aguilas? a mi no me gustó pero se ve mejor que el de local...chale..,0
para ser bellas hay que ver estrellas.,1
kali uchis va a estar en bahidorá,0
@cochy_tj ley de vida asi nos pasa a nostros la que te gusta no le gusta y a la que le gustas no te gusta que dificiles somos la neta,0
quiero mogollón a @albabenito99 pero sobretodo por lo rápido que contesta a los wasaps,1
@estuffaxd -qué labios -qué pelo -pienso que nos llevaríamos -bien,0
estos días me encuentro muy débil... espero que se me pase pronto!!!,0
"@nebirous una de mis favoritas de tu galería, la luz que captaste es muy misteriosa además... me encanta! ",0
bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made,0
"@danirs95 somos el pacma, a todos caemos bien pero nadie nos quiere. lloremos juntos ",0
el sueño mas hermoso que he tenido. #nomequeriadespertar,0
"@vcatita al contrario, me creo poco porque según mi couchhhhhh ya debo de hacer 6k",0
@paobarquet que coraje saber que tu y tus compañeros fueron víctimas de gente malandrina por otro lado me da gusto saber que estás bien,0
@adri_buzo @fulgenlison nop. pero ahora me queda más claro el asunto  gracias !,0
decidle a los de spoti que vuelvan a poner la versión acústica de creep  @radiohead,0
@imanolduran @lavuelta jajaja esta vez vamos equipados!,0
apagado o fuera de cobertura,0
"@snipshit_ yo tengo un par, pero son sólo r ",0
"@sara_g2 jajajaja es súper buen pedo, te va a caer bien. yo tampoco sé con quién me toca",0
"cuanto más prima, más se arrima",1
que rica siestesita me aventé hasta pensé que ya era de mañana porque me levanto la alarma,0
creo que cuando llegue al penúltimo capítulo de la serie y lo termine no voy a querer ver el último porque no quiero que se acabe,0
"@sorayita_push bien bien, si estan celebrando un cumpleaños, si todos nacieron el mismo dia hahahahahahha al menos son dos capítulos ",0
[@niievesgiil si hubiese una opción de ''kill'' seguro que era la más votada ],1
una etapa se cierra y comienza una nueva aventura,0
"@elmundoes lógico, con experiencia internacional en paraisos fiscales ",0
"@leonjorgedotcom my dear, has leído mi mail? #sinpresion ",1
"tengo hambre,pero si pido cena el chavo de la moto se va a mojar y seria mal pedo",0
@vinagreando tendremos que probarlos y de paso hacer alguna video receta chicos  @cocinadeenloqui,0
"@paulinapaf a ustedes por ver lo que publico es mi oficio , mi trabajo #periodismo",0
"no te puede gustar algo que no sabes hacer - mi pequeño primo julián, 7 años, sabe más de la vida que yo",0
@michicheel ay jajaja pero si estoy enamorada de apu,0
"@liebehaeschen nop, este crush era nuevo y no había hablado de él aquí para no salarme era muy perfecto para mi peronirogarle",0
"que feo es encontrarte a tu súper crush de toda la vida, te sonrie y ni tiempo de agarrarte él corazón te da por que vienes con tu novio",0
tienes que jugar juegos de varones porque eres un niño.,1
@heikki_360 vale lo he probado hoy y me parece muy bueno... veré tus vídeos,0
[@los40ec que excelente tema #rockabye también me gustaría escuchar: we don't talk anymore solo la mejor música en #los40 @briannapinosm],0
"cartas, dados, mujeres y vino, al rico hacen volver mezquino",1
en plan bonito  porque yo no,0
"mi celular sabe que soy mexicano, escribí white y me lo corrigió por ejote",0
"que triste, es el primer dibujo que quiero que vea, que de verdad me gustó, en el cual me esforcé más que en otros, y no creo que lo vea",0
"@berothw por supuesto, en el mercadona. hombre, encima que soy crush de alguien ",0
no puedo poner el insta histories ese raro  alguna ayuda?,0
@soryrahe_ @tengo_mas_razon por favor xikos eso lo hablais en privado vale?,0
@cantabriamiguel @fabiana_tfp @elmundoes @larazon_es @elpais_espana n escarmentams a ver si van a ser mismas encueshshtasshs eh @ierrejon,0
que triste de verdad @rayados @pueblafc @pumasmx @sancadilla,0
@zoestrange es que nacho está haciendo una cadena graciosa,0
@salvaroj la experiencia en mi centro es que los docentes (en la medida de nuestras posibilidades) las llevamos a cabo habitualmente,0
que no se pierda la costumbre de dar los buenos días contra la pared.,0
y el lo sabe por que se lo dije....y tambien tenia puesto una camisa manga larga gris,0
tan ridículo como que lleguéis a un movimiento que no es vuestro y tratéis de hacerlo todo a vuestro puñetero gusto,0
@lenavg3 jajajaja si si. buscaré en pinterest algo así  gracias,0
"@mayra_zepeda @nayaroldan y se ven bien ricos gracias, may.",0
"si me caes bn lee esto, si no sigue tu camino jajaja ....feliz navidad pasenla súper bn y que santa les de muchos regalitos .. los quiero",0
@karenvaldis en forma de recalentado,0
mi hermana kylie la vasca como la echo de menos,0
"@currina_ pues no, algunos lunes son maravillosos...por ejemplo el de hoy! hasta mañana! ",0
la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso,0
"esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo ",0
"@cris_potterhead de verdad, ya sé que no nos hemos visto en persona, pero q si te quedas más tranquila, yo voy contigo un día de estos ",1
"madrid está lleno de comida y crushes, no me llevéis de aquí ",0
"severus snape -pobresito -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...",0
sólo la karlita me entiende y me da buenos consejos,0
sólo quería hablar con gente en verda,0
esperamos que disfrutes de este día con tus seres queridos #díadereyes #deliciaobelie,0
"@djrossana que tengan un lindo martes y que todos tus sueños se hagan realidad sé tu misma, no copies modas eres mi ejemplo a seguir",0
ese triste momento en el que te das cuenta que se te acabaron las vacaciones y que ya casi es hora de volver a la realidad...,0
"@vicentmoreravcf @kennysamuerto @lobovcf vale, pero de rodrigo yo espero poco y nani es una puta incógnita como va a rendir. falta un 9 ",1
yo no puedo ser machista porque tengo madre y hermanas.,1
"@deibitbanon en el contrato institucional que tengo, 2gb son 9€/mes y 5gb 10€/mes. no había color   por cierto, acabo de agotarlos o_o",0
@travel_gaia 10pax -$200 20pax - $320 10 pax rellena - $280 20 pax rellena - $400 relleno sugerido es de cajeta o cajeta con nuez,0
"@rarrochar bien dicho roberto,  las cosas por su nombre,  porque nadie dice cola cado ",0
"@islareality #islarevancha, ferka, era por tony, ivonne,rafa,delia, y uds, 5 votos vs él, no por delia, siempre hay qué ir, más fuerte",0
"10 años dedicándome al periodismo, y los que me faltan por cumplir 6 años en la f1 & ufc",0
